ermolaev	Алексей Ермолаев. Известный и незнаемый	А. А. Ермолаев, Н. Ермолаева (составитель)	1959	2009	nonfiction essay		orth_norm
Диса	Диса	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Дисперис	Дисперис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Диурис	Диурис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Дракула (будос)	Дракула (будос)	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Эпибластус	Эпибластус	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Эпигениум	Эпигениум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Эпипактис	Эпипактис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Эулофия	Эулофия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Фликингерия	Фликингерия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Гастрохилус	Гастрохилус	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Гломера	Гломера	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Гонгора	Гонгора	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Гудйера	Гудйера	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Гимнадения	Гимнадения	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Орхидной будосъёс	Орхидной будосъёс	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Холотрикс	Холотрикс	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Жумеллея	Жумеллея	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Лепантес	Лепантес	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Лепантопсис	Лепантопсис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Липарис (будос)	Липарис (будос)	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.09	orth_norm
Микрохилус	Микрохилус	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Мормодес	Мормодес	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Нервилия	Нервилия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Октомерия	Октомерия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Офрис	Офрис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.12.08	orth_norm
Ашальчи	Ашальчи	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Пахифиллум	Пахифиллум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Парафалэнопсис	Парафалэнопсис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Фаюс	Фаюс	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Фалэнопсис	Фалэнопсис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Фолидота	Фолидота	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Платистеле	Платистеле	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Плевроталлис	Плевроталлис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Подохилус	Подохилус	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Понтиева	Понтиева	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Прасофиллум	Прасофиллум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Простехеа	Простехеа	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Рестрепия	Рестрепия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Робикетия	Робикетия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Саркохилус	Саркохилус	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Саркоглоттис	Саркоглоттис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Сатириум (будос)	Сатириум (будос)	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Скафоцефалум	Скафоцефалум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Скафиглоттис	Скафиглоттис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Собралия	Собралия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Спатоглоттис	Спатоглоттис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Станхопея	Станхопея	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Стелис	Стелис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Стеллилабиум	Стеллилабиум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Телимитра	Телимитра	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Триксспермум	Триксспермум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Толумния	Толумния	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Трихоцентрум	Трихоцентрум	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Трихоглоттис	Трихоглоттис	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Трихосалпинкс	Трихосалпинкс	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Трихотосия	Трихотосия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Ванда (будос)	Ванда (будос)	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.10	orth_norm
Зевксина	Зевксина	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Вангерия	Вангерия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Диптерокарп	Диптерокарп	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Домбея	Домбея	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Жакиния	Жакиния	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Магнолия	Магнолия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Протея	Протея	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.07.28	orth_norm
Симплокос	Симплокос	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Ньылпу	Ньылпу	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Кыз	Кыз	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Сусыпу	Сусыпу	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Руандаысь секторъёс	Руандаысь секторъёс	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Турциысь ёросъёс	Турциысь ёросъёс	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Инюпиак кыл	Инюпиак кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Шунды пуксён пал Канадаысь инуит кыл	Шунды пуксён пал Канадаысь инуит кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.11.13	orth_norm
Шунды ӝужан пал Канадаысь инуит кыл	Шунды ӝужан пал Канадаысь инуит кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Гренландиысь инуит кыл	Гренландиысь инуит кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Аляскаысь юпик кыл	Аляскаысь юпик кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Чевакысь чупик кыл	Чевакысь чупик кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Нунивакысь чупик кыл	Нунивакысь чупик кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.11	orth_norm
Алютик кыл	Алютик кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Алеут кыл	Алеут кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Сибирьысь юпик кыл	Сибирьысь юпик кыл	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Лебедева, Серафима Христофоровна	Лебедева, Серафима Христофоровна	Wikipedia	2011	2011	nonfiction,encyclopedia	2011.08.25	orth_norm
Батуев, Эрик	Батуев, Эрик	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Перевощиков, Генрих Ксенофонтович	Перевощиков, Генрих Ксенофонтович	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.31	orth_norm
Гербер	Гербер	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Валишин, Роман Галяскарович	Валишин, Роман Галяскарович	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.12.20	orth_norm
Михаил Покчи-Петров	Михаил Покчи-Петров	Wikipedia	2011	2011	nonfiction,encyclopedia	2011.12.28	orth_norm
Федотов, Михаил Иванович	Федотов, Михаил Иванович	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Иванова, Степанида Степановна	Иванова, Степанида Степановна	Wikipedia	2012	2012	nonfiction,encyclopedia	2012.05.11	orth_norm
Виноградова, Елена Марковна	Виноградова, Елена Марковна	Wikipedia	2012	2012	nonfiction,encyclopedia	2012.05.11	orth_norm
Яшин, Даниил Александрович	Яшин, Даниил Александрович	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Удмурт нимъёс	Удмурт нимъёс	Wikipedia	2014	2014	nonfiction,encyclopedia	2014.03.16	orth_norm
Аниме	Аниме	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.08	orth_norm
Кириллов, Сергей Ксенофонтович	Кириллов, Сергей Ксенофонтович	Wikipedia	2012	2012	nonfiction,encyclopedia	2012.12.22	orth_norm
Лымшор удмуртъёслэн дӥськутсы	Лымшор удмуртъёслэн дӥськутсы	Wikipedia	2012	2012	nonfiction,encyclopedia	2012.12.24	orth_norm
Луонлык сям (условной наклонение)	Луонлык сям (условной наклонение)	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.06.07	orth_norm
Кам сьӧр удмуртъёслэн дӥськутсы	Кам сьӧр удмуртъёслэн дӥськутсы	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.05.14	orth_norm
Шор ёросысь удмуртъёслэн дӥськутсы	Шор ёросысь удмуртъёслэн дӥськутсы	Wikipedia	2012	2012	nonfiction,encyclopedia	2012.12.24	orth_norm
Горяинов, Александр Павлович	Горяинов, Александр Павлович	Wikipedia	2012	2012	nonfiction,encyclopedia	2012.12.25	orth_norm
Удмурт кылысь каронкыллэсь сям категоризэ эскерон история	Удмурт кылысь каронкыллэсь сям категоризэ эскерон история	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.06.07	orth_norm
Семён Александрович Самсонов	Семён Александрович Самсонов	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.04.26	orth_norm
Есенин, Сергей Александрович	Есенин, Сергей Александрович	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.06.26	orth_norm
Гондыргурт	Гондыргурт	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.04.02	orth_norm
Россиысь коммунистической рабочей партия	Россиысь коммунистической рабочей партия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.03.23	orth_norm
Марӟан	Марӟан	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.06.24	orth_norm
Жириновский, Владимир Вольфович	Жириновский, Владимир Вольфович	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.09.17	orth_norm
Черезов, Иван Юрьевич	Черезов, Иван Юрьевич	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.04.23	orth_norm
Бернар, Сара	Бернар, Сара	Wikipedia	2014	2014	nonfiction,encyclopedia	2014.02.17	orth_norm
Удмурт Википедия	Удмурт Википедия	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.05.11	orth_norm
Пои	Пои	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.06.02	orth_norm
Марк Твен	Марк Твен	Wikipedia	2013	2013	nonfiction,encyclopedia	2013.06.26	orth_norm
gossovet-424091	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.10.22	orth_norm
gossovet-424100	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.10.24	orth_norm
gossovet-424104	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.10.26	orth_norm
gossovet-424108	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.10.30	orth_norm
gossovet-424115	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.10.31	orth_norm
gossovet-424123	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.02	orth_norm
gossovet-424132	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.03	orth_norm
gossovet-424133	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.08	orth_norm
gossovet-424146	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.13	orth_norm
gossovet-424148	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.13	orth_norm
gossovet-424149	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.14	orth_norm
gossovet-424155	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.15	orth_norm
gossovet-424156	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.16	orth_norm
gossovet-424162	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.20	orth_norm
gossovet-424172	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.11.28	orth_norm
gossovet-424183	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.12.03	orth_norm
gossovet-424359	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.12.12	orth_norm
gossovet-424360	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.12.13	orth_norm
gossovet-424373	Удмурт элькунлэн Кун кенешез		2012	2012	press	2012.12.19	orth_norm
